time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03318593544655273,0.1329537327470791,11.213026130189558,0.07602528667919195,6.243738133722996,0.0,0.1394030505251956,0.3999630172551079,1.9949792654190255,0.08019530342737069,-0.0776717765897415,0.0,422.12230018786005,422.0716424232286,422.2083878329094,422.56219567233626
1.2600000000000007,0.04245045392816921,0.15866511901527008,11.337326611821195,0.08136888282233024,6.238973660535235,0.0,0.16992098876469022,0.45761789223129085,2.1480153348119164,0.1025969779350747,-0.0831257549525439,0.0,458.04746142043257,457.60867544469966,457.6580794569165,459.4436992314358
1.3200000000000007,0.05371184759338421,0.18806548915280497,11.472079526222581,0.08810198838622352,6.2336152629605905,0.0,0.20603757132292222,0.5231086557532953,2.3432577586948367,0.12663274376809075,-0.10602868883518418,0.0,472.2325172028938,470.4561693693104,471.01939560689567,472.8845509363573
1.3800000000000008,0.06719325149086468,0.2214180658439377,11.616971310450747,0.09554279999178483,6.227318830750349,0.0,0.24401363444403132,0.5894220925455703,2.4860340954587845,0.11818625377631192,-0.10285020646401122,0.0,457.09074963089694,457.33468809024333,456.8816157793514,456.2211888709645
1.4400000000000008,0.08314377103781855,0.25899867693844963,11.77132774865165,0.10278866580749302,6.220690948141236,0.0,0.2883614860204069,0.6640232100751671,2.658641992057676,0.12547349123045312,-0.13350712691517075,0.0,467.91696004019474,465.51349599103406,466.69772988492196,467.2785078649609
1.5000000000000009,0.10159446922003547,0.30070096130275836,11.931045574636851,0.11042055984903865,6.2132405216439,0.0,0.3273391785461089,0.7267053940002407,2.665125370924197,0.1304388051694179,-0.11009207077230372,0.0,414.3209535811793,416.35890294259036,414.7439391416277,415.19580829686896
1.560000000000001,0.12288793889235237,0.3468859823059773,12.096351927285482,0.11852981442807486,6.206655291179814,0.0,0.3831621705655986,0.8136352984071484,2.8444518325151913,0.14321536874166046,-0.1090864019671875,0.0,469.7948399607698,469.86288516991533,470.49319656878146,471.4969530771656
1.620000000000001,0.14759203179092834,0.39833525525636926,12.27122663911122,0.12800287387516196,6.199659765870166,0.0,0.441000814133889,0.9022599624518612,2.9841166136806763,0.17743482743215358,-0.13908184452665892,0.0,460.73827765218897,458.3482928237513,458.5794719642009,461.3113930105223
1.680000000000001,0.1759567884413184,0.4553570937471286,12.45478117684545,0.13879304814046023,6.191306539839701,0.0,0.5053689668059971,0.9995586213070062,3.1336623667684784,0.18424565080334013,-0.13949874273241333,0.0,464.5270635543295,464.47729651796317,463.33685087954575,463.9017229128962
1.740000000000001,0.2082563720037183,0.5182830482604257,12.646058221023893,0.15004889500790863,6.18285779598849,0.0,0.5721209952859024,1.0990476024205182,3.241607375930608,0.19356715001385527,-0.1435750148864067,0.0,452.9655613023957,452.61956521518164,452.27515712118065,453.0586951073249
1.8000000000000012,0.24500216908109462,0.5877993276705314,12.846294709435965,0.16150936086081824,6.174186364780734,0.0,0.6536752404145371,1.2193621251407711,3.4319661717479617,0.18533275693628432,-0.1464900265099641,0.0,479.08309829795394,478.84352393633566,479.7161493224554,479.12302116880306
1.8600000000000012,0.2866004823054366,0.6644341597588744,13.055703237436571,0.17318261423309433,6.165301450843295,0.0,0.7338116964780999,1.3362147152014003,3.5475405795234947,0.20849951668297212,-0.15146808219657887,0.0,459.0826251494523,458.66759576742623,457.22549210814054,459.1026339327762
1.9200000000000013,0.3325636673429978,0.7474032026306554,13.266784631745711,0.18581097443649597,6.155994022876211,0.0,0.7990308429170817,1.4303872269786437,3.488316576626769,0.2141464983998272,-0.16366420160738665,0.0,402.5351933247162,401.40418226376704,402.3100903040172,402.8697233108767
1.9800000000000013,0.38331688822195,0.837263143146479,13.479752279558792,0.1984503642445281,6.145836868435083,0.0,0.893730862218911,1.5661346108377467,3.609664492130954,0.2025742599316452,-0.1839339109806811,0.0,463.96584479431607,462.3449680628629,462.58070910377756,461.71023281885607
2.0400000000000014,0.4395752822864435,0.9349544183213278,13.69711817705067,0.21028002663298828,6.134605580114563,0.0,0.9825396556057044,1.691230062331244,3.635247810586263,0.18324127113075148,-0.1946405782833209,0.0,434.8680773956642,433.93514506872214,434.3197289580278,432.73383039615806
2.1000000000000014,0.50150101137982,1.040529486944599,13.916759648507206,0.2214231402766229,6.1226276820595,0.0,1.0827301069013193,1.8288412976458706,3.685377124085786,0.19025579885660693,-0.21214828340285682,0.0,444.3519326545139,442.8747197896648,442.98706198788045,443.5970277722779
2.1600000000000015,0.5694246088683965,1.1542233391838803,14.137838093524909,0.23269904788952722,6.109579670155934,0.0,1.182492899462113,1.9618167896227272,3.683292982957996,0.18283240457539024,-0.23106151060187918,0.0,428.82965183315974,427.17056481119937,427.90275045999107,427.3060929624558
2.2200000000000015,0.6435878425451361,1.276098812044628,14.358801624026134,0.2439245752417838,6.095122827316924,0.0,1.2908074072572056,2.1015164934871535,3.68148088567762,0.19447060246884512,-0.28398375755323846,0.0,431.09288393121636,426.5320987005798,429.36990348819455,430.39133847121883
2.2800000000000016,0.7251015880995372,1.4072657569903115,14.582467949744498,0.2551341298562475,6.078037206602945,0.0,1.4279545537011311,2.271587417698978,3.7728159363327896,0.16365494179004264,-0.2863565678507605,0.0,460.78497123404355,460.51821235176305,463.9639805137923,461.5695990364627
2.3400000000000016,0.8159197436911291,1.5496931013908635,14.814772470138436,0.2648303290291931,6.060517913207299,0.0,1.601145659334691,2.4766684819393947,3.9688532010909565,0.1571536627418198,-0.3066490519852148,0.0,498.1866959920296,496.623153573623,496.1143400596896,495.65857814606125
2.4000000000000017,0.9169103698123267,1.7038737834334168,15.055971117451525,0.27379407393474775,6.0426634856076085,0.0,1.7669199243827303,2.6632391066371373,4.069633289183045,0.1256177838101245,-0.28380950729752663,0.0,470.3483560574199,472.0287352223941,472.395355642055,469.97596932574146
2.4600000000000017,1.0279829168234331,1.869126910821486,15.302154485841148,0.2811414938206953,6.025367308031061,0.0,1.9370278768477713,2.845533712671975,4.135182404929758,0.11524582090890735,-0.29911725366072967,0.0,464.0205999547362,462.7360612029449,463.03991785238213,462.23602093439666
2.520000000000002,1.1496763424172847,2.045483375739816,15.552367820178931,0.2879636399941532,6.0071739771485735,0.0,2.121016738930736,3.0332415358514484,4.203848497908883,0.11042494202705823,-0.31301807946169946,0.0,467.6141186826174,466.44058491381804,466.99406256693993,466.6286431354086
2.580000000000002,1.2819130484158145,2.2323259651607117,15.80366537038623,0.2942894603661843,5.988413405480106,0.0,2.2883591173397813,3.1950497785245093,4.1717962686374435,0.09288814304646349,-0.31200284054979593,0.0,437.256767722193,437.2397354886016,435.9704227604334,434.5122832480871
2.640000000000002,1.4253017844935965,2.4296801345432546,16.05537979243857,0.3000499054819965,5.969529221857872,0.0,2.49283626638855,3.3834522978911385,4.217236625167534,0.10160793766198627,-0.32083800515848476,0.0,464.40702791777375,463.6165338025487,465.24884147409847,465.93852412692854
2.700000000000002,1.5798948931329253,2.637095851961834,16.30550167786094,0.3060613516227759,5.949813552152431,0.0,2.6616678133961615,3.530548243254357,4.119453843524364,0.09719663400969375,-0.3522919280690353,0.0,419.9962618536643,417.1382366282157,417.8875107694145,417.5120853948308
2.760000000000002,1.7450479904779443,2.8534808019738995,16.549982617691736,0.3113658954745233,5.928593646613702,0.0,2.8449596091455813,3.6823369481743877,4.029040875847855,0.05813801572570835,-0.35655408443264414,0.0,423.89628204098346,423.39411412432173,423.5394885265331,420.1724915007242
2.820000000000002,1.9220361406080246,3.07940240042262,16.790209925722152,0.3146613880685729,5.907356313334315,0.0,3.056209838401452,3.848163435865787,3.9774092840295334,0.04757084031057087,-0.3492215541657302,0.0,439.3753158294642,439.852320924233,438.91593471071354,438.0399392882118
2.880000000000002,2.11176032790956,3.3150296691994923,17.026515018142227,0.31788215568107336,5.886094092102736,0.0,3.2694043886459854,4.0058337080006305,3.8984070024763247,0.06371944670150717,-0.3673777206248074,0.0,432.5898866744386,430.9236041982007,431.2431397489858,432.6072654143314
2.940000000000002,2.3159679417241326,3.5610961908694927,17.260979291288606,0.3215227960086873,5.863673051588279,0.0,3.539141023549668,4.195975567393323,3.9152397146151694,0.053771353471993605,-0.39082859485004484,0.0,469.35879637792726,467.39693189672585,469.2858939710696,468.5153170073845
